销售数据分析,丽珠试剂,战略融资,4-7k·12薪,66000.0,珠海,大专及以上,3-5年
行业数据分析师,京信数据科技(广州)有限公司,大数据行业应用,8-12k·12薪,120000.0,中山,本科及以上,3-5年
金融数据分析师,北京华鼎科技有限公司,基金/证券/投资,8-12k·12薪,120000.0,北京-丰台区,大专及以上,一年以下
市场信息数据分析师,华润生物医药(深圳)有限公司,制药/生物工程,12-20k·12薪,192000.0,北京-朝阳区,统招本科,3-5年
数据分析师,挚享科技(上海)有限公司,未融资,12-14k·13薪,169000.0,上海-长宁区,统招本科,1-3年
高级数据分析师,汇泉洋酒贸易,未融资,35-60k·12薪,570000.0,上海,统招本科,3-5年
采购数据分析员,国联水产,IPO上市,4-6k·12薪,60000.0,湛江,本科及以上,3-5年
资深/高级数据分析师,网易集团,IPO上市,18-33k·16薪,408000.0,杭州,本科及以上,5-10年
数据分析专家,艾瑞咨询,未融资,25-35k·13薪,390000.0,上海-徐汇区,本科及以上,3-5年
数据分析员,广州嘉音讯通讯有限公司佛山南海分公司,计算机软件,5-7k·12薪,72000.0,佛山-南海区,本科及以上,1-3年
数据分析师,齐成(山东)石化集团有限公司,石油/化工,10-15k·12薪,150000.0,东营,本科及以上,3-5年
期货数据分析师,广东天农食品有限公司,未融资,15-20k·12薪,210000.0,清远,硕士及以上,1-3年
数据分析,上海外服杰浦企业管理有限公司,未融资,7-12k·13薪,123500.0,厦门-思明区,本科及以上,3-5年
数据分析师,云智慧北京,D轮及以上,15-30k·13薪,292500.0,北京-朝阳区,统招本科,3-5年
数据分析专员/业务分析专员,大参林集团,IPO上市,4-8k·12薪,72000.0,广州-荔湾区,本科及以上,3-5年
数据分析专员/业务分析专员,大参林集团,IPO上市,4-8k·12薪,72000.0,广州,本科及以上,1-3年
中级数据分析师,新浪时金(上海)信息技术有限公司,天使轮,10-15k·13薪,162500.0,上海,本科及以上,3-5年
数据分析专员/主管,万邦医药,未融资,8-12k·12薪,120000.0,上海-漕河泾,统招本科,1-3年
数据分析主管,澳美制药,未融资,6-10k·13薪,104000.0,上海-长宁区,本科及以上,1-3年
数据分析助理,苏州百捷信息科技有限公司,未融资,4-5k·13薪,58500.0,广州-华乐,统招本科,一年以下
数据分析师02（数据银行）,联恩,未融资,8-13k·13薪,136500.0,上海,统招本科,经验不限
数据分析主管02,联恩,未融资,10-19k·13薪,188500.0,上海,统招本科,1-3年
BI数据分析师,上海艺齐来文化传播有限公司,A轮,20-30k·12薪,300000.0,上海,本科及以上,3-5年
数据分析专家（平台）,微脉,互联网/电商,10-15k·12薪,150000.0,杭州,本科及以上,1-3年
数据分析师,新浪时金(上海)信息技术有限公司,天使轮,10-15k·13薪,162500.0,上海,本科及以上,1-3年
高级数据分析师,轻住,B轮,15-25k·16薪,320000.0,北京-朝阳区,统招本科,3-5年
数据分析师,顺网科技,战略融资,12-22k·12薪,204000.0,杭州,统招本科,1-3年
大数据分析工程师,蓝谷智慧(北京)能源科技有限公司,A轮,15-20k·15薪,262500.0,北京,硕士及以上,3-5年
数据分析师,上海晓圈教育科技有限公司,未融资,13-18k·12薪,186000.0,上海,统招本科,3-5年
供应链数据分析经理,赛格威-纳恩博,C轮,15-20k·12薪,210000.0,常州,统招本科,经验不限
数据分析师,温氏食品集团股份有限公司,未融资,10-20k·12薪,180000.0,云浮,统招本科,经验不限
数据分析主管-广州,澳美制药,未融资,7-10k·13薪,110500.0,广州-五山,大专及以上,1-3年
高级数据分析师,度小满金融,未融资,18-30k·12薪,288000.0,北京-海淀区,统招本科,3-5年
数据分析负责人,北京高途云集教育科技有限公司,未融资,20-50k·12薪,420000.0,郑州-郑东新区,本科及以上,经验不限
数据分析负责人,北京高途云集教育科技有限公司,未融资,20-50k·12薪,420000.0,武汉-关山,本科及以上,经验不限
数据分析负责人,北京高途云集教育科技有限公司,未融资,20-50k·12薪,420000.0,西安-雁塔区,本科及以上,经验不限
数据分析师,天鲜配(上海)科技有限公司,快消品,12-18k·13薪,195000.0,上海-闵行区,大专及以上,1-3年
数据分析师,百度(中国)有限公司广州分公司,未融资,15-20k·12薪,210000.0,上海-嘉定区,统招本科,3-5年
数据分析师（绿地G优计划）,绿地金融投资控股集团有限公司,A轮,15-25k·16薪,320000.0,上海,统招本科,5-10年
商业数据分析师,广州数说故事信息科技有限公司,B轮,12-20k·12薪,192000.0,北京-建外大街,统招本科,3-5年
数据分析岗,京东物流,战略融资,4-6k·12薪,60000.0,芜湖,大专及以上,1-3年
数据分析师,咪咕视讯,未融资,15-25k·15薪,300000.0,上海-浦东新区,统招本科,5-10年
日语股票数据分析员,晨星资讯,未融资,6-8k·13薪,91000.0,深圳-福田区,本科及以上,经验不限
数据分析师(编号D1#0723）,广州欧博化妆品有限公司,未融资,6-10k·12薪,96000.0,广州-景泰,大专及以上,1-3年
缦图总部-大数据分析师 (MJ002833),海马体,未融资,15-20k·12薪,210000.0,杭州,统招本科,3-5年
Equity Data Research Analyst/股票数据分析员,晨星资讯,未融资,5-7k·13薪,78000.0,深圳-福田区,本科及以上,经验不限
Fund Data Research Analyst/基金数据分析员,晨星资讯,未融资,5-7k·13薪,78000.0,深圳-福田区,本科及以上,经验不限
数据分析主管/经理,益丰大药房,IPO上市,6-8k·13薪,91000.0,长沙,本科及以上,经验不限
数据分析师,泉州森地客体育用品有限公司,未融资,10-12k·12薪,132000.0,泉州,大专及以上,3-5年
数据分析师,天然工坊,天使轮,8-15k·12薪,138000.0,长沙,本科及以上,5-10年
数据分析师,广州中康资讯股份有限公司,未融资,15-25k·13薪,260000.0,广州-珠江新城,统招本科,5-10年
数据分析,深圳市客路网络科技有限公司,未融资,20-30k·12薪,300000.0,深圳-车公庙,本科及以上,5-10年
高级数据分析师,江西高创保安服务技术有限公司杭州分公司,未融资,20-35k·12薪,330000.0,北京-科技园区,本科及以上,3-5年
中级数据分析师,江西高创保安服务技术有限公司杭州分公司,未融资,10-25k·12薪,210000.0,北京-科技园区,本科及以上,1-3年
数据分析师,赛格威-纳恩博,C轮,15-20k·12薪,210000.0,北京-西三旗,统招本科,3-5年
数据分析师,上海微盟,战略融资,10-20k·13薪,195000.0,上海,统招本科,3-5年
数据分析师（教育行业+五险一金）-北京-00611,麦可思数据(成都)股份有限公司,A轮,5-10k·12薪,90000.0,北京,本科及以上,3-5年
数据分析师,广东华韶数智科技有限公司,大数据,10-12k·12薪,132000.0,韶关,统招本科,1-3年
数据分析师（建模方向）,北京中业汇智教育科技有限公司郑州分公司,未融资,10-15k·12薪,150000.0,郑州-金水区,统招本科,3-5年
客户数据分析师,德邦证券股份有限公司,战略融资,面议,-1,上海,统招本科,5-10年
数据分析专员,广州邦达金投资管理合伙企业(有限合伙),专业服务,4-6k·12薪,60000.0,广州-天河区,大专及以上,1-3年
数据分析师,湖南涂色网络科技有限公司,互联网/电商,10-18k·13薪,182000.0,长沙,本科及以上,1-3年
数据分析经理,上海古星电子商务有限公司,未融资,12-20k·13薪,208000.0,上海-中山公园,统招本科,3-5年
数据分析师,海亮教育管理集团有限公司,教育培训,10-20k·12薪,180000.0,杭州-滨江区,统招本科,1-3年
运营数据／营销数据／质量数据分析,宝能物流集团有限公司,未融资,10-30k·12薪,240000.0,深圳,大专及以上,1-3年
高级数据分析师,北京高途云集教育科技有限公司,未融资,12-20k·12薪,192000.0,西安,本科及以上,经验不限
数据分析师/数据产品经理（...,任拓数据科技(上海)有限公司,未融资,15-30k·12薪,270000.0,上海,本科及以上,5-10年
数据分析师,易初特种电线电缆(昆山)有限公司,未融资,25-40k·12薪,390000.0,上海-浦东新区,统招本科,5-10年
数据分析师,邻汇吧,B轮,15-25k·12薪,240000.0,杭州,本科及以上,1-3年
交通大数据分析师,佳都新太科技,IPO上市,15-20k·14薪,245000.0,广州-番禺区,硕士及以上,经验不限
交通大数据分析师,佳都新太科技,IPO上市,15-20k·14薪,245000.0,上海-浦东新区,硕士及以上,经验不限
数据分析经理,京东物流,战略融资,面议,-1,合肥-常青,大专及以上,3-5年
供应链数据分析 (MJ000055),森马电商,未融资,7-12k·12薪,114000.0,嘉兴-平湖,大专及以上,1-3年
数据分析主管,优趣汇,未融资,7-9k·15薪,120000.0,杭州-江干区,大专及以上,1-3年
大数据分析师,兰桂骐,未融资,11-21k·13薪,208000.0,上海-杨浦区,统招本科,3-5年
业务数据分析师,58同城,IPO上市,8-13k·12薪,126000.0,武汉-水果湖,统招本科,1-3年
市场数据分析员,速鸽,未融资,8-15k·12薪,138000.0,广州-花都区,本科及以上,1-3年
数据分析师（商业分析方向）,北京中业汇智教育科技有限公司郑州分公司,未融资,10-15k·12薪,150000.0,郑州-金水区,统招本科,3-5年
数据分析师,优车库网络科技发展(深圳)有限公司,A轮,8-15k·12薪,138000.0,深圳,本科及以上,1-3年
数据分析师（高级）,优车库网络科技发展(深圳)有限公司,A轮,12-20k·12薪,192000.0,深圳,本科及以上,1-3年
中粮集团大悦城控股-丰台大悦春风里-数据分析岗,北京南悦房地产开发有限公司,未融资,8-10k·12薪,108000.0,北京-丰台区,本科及以上,1-3年
数据分析算法工程师（设备过程数据方向）,晶盛机电,IPO上市,15-21k·12薪,216000.0,杭州-余杭区,硕士及以上,1-3年
BI数据分析师,杭州观远数据有限公司,B轮,15-25k·12薪,240000.0,广州-荔城,统招本科,3-5年
游戏数据分析师,北京宜搜天下科技有限公司,未融资,10-15k·12薪,150000.0,深圳-科技园,统招本科,1-3年
资深数据分析师,嘉银金科,战略融资,20-30k·12薪,300000.0,上海,本科及以上,3-5年
质量管理中心-数据分析高级/主任工程师(J15467),北京金风科创风电设备有限公司,未融资,15-25k·12薪,240000.0,北京-亦庄,统招本科,5-10年
数据分析师,泉州森地客体育用品有限公司,未融资,8-10k·12薪,108000.0,泉州,大专及以上,3-5年
高级数据分析师-影像,字节跳动,D轮及以上,15-30k·12薪,270000.0,深圳-南山区,本科及以上,经验不限
数据分析经理,五八同城信息技术有限公司湖北分公司,未融资,15-20k·12薪,210000.0,武汉,统招本科,3-5年
数据分析员,遵义市星尊程汽车销售服务有限公司,汽车/摩托车,4-7k·12薪,66000.0,遵义,大专及以上,3-5年
数据分析师（挖掘方向）,吉比特技术,战略融资,15-25k·12薪,240000.0,深圳,本科及以上,3-5年
消费信贷数据分析师,佛山市顺德区美的小额贷款股份有限公司,未融资,13-25k·14薪,266000.0,重庆-渝北区,统招本科,经验不限
高级资深数据分析师,重庆赞牛电子商务有限公司,未融资,5-8k·12薪,78000.0,重庆-九龙坡区,本科及以上,5-10年
英语数据分析师,人人公司,战略融资,10-16k·12薪,156000.0,武汉-洪山区,本科及以上,3-5年
数据分析工程师,爱驰汽车,未融资,15-25k·12薪,240000.0,上海-杨浦区,本科及以上,3-5年
资深数据分析师(J10479),上海钧正网络科技有限公司,A轮,20-30k·14薪,350000.0,上海-闵行区,本科及以上,5-10年
金融数据分析助理,深圳市前海盛世基金管理有限公司,银行,8-12k·12薪,120000.0,成都,大专及以上,经验不限
数据分析师（工作地点：宁波）,宁波太平鸟悦尚童装有限公司,未融资,6-8k·12薪,84000.0,杭州,本科及以上,1-3年
数据分析师（工作地点：宁波）,宁波太平鸟悦尚童装有限公司,未融资,6-8k·12薪,84000.0,上海-曹路,本科及以上,1-3年
总公司-网络保险部-数据分析师岗,中华联合财产保险股份有限公司,未融资,10-20k·12薪,180000.0,北京-太平桥,本科及以上,3-5年
交通数据分析工程师,佳都新太科技,IPO上市,8-15k·14薪,161000.0,上海-浦东新区,统招本科,经验不限
数据分析师（营销端支持）,贝贝帕克,未融资,10-15k·14薪,175000.0,无锡,本科及以上,3-5年
数据分析师(J193705),我爱我家集团,战略融资,10-15k·12薪,150000.0,北京,本科及以上,3-5年
数据分析主任,广发信用卡中心,未融资,15-30k·12薪,270000.0,广州,统招本科,1-3年
期货数据分析员,德盛汇盈基金,基金,3-5k·12薪,48000.0,广州-天河区,统招本科,1-3年
数据分析师（KK产品） (MJ000217),杭州米络星科技(集团)有限公司,B轮,20-30k·12薪,300000.0,杭州,统招本科,3-5年
数据分析师 — 反作弊,字节跳动,D轮及以上,25-45k·12薪,420000.0,北京-海淀区,本科及以上,经验不限
数据分析师,北京高途云集教育科技有限公司,未融资,15-25k·12薪,240000.0,北京-海淀区,统招本科,经验不限
数据分析工程师（实习生）,武汉彼欧英瑞杰汽车系统有限公司,未融资,4-6k·12薪,60000.0,上海-徐汇区,硕士及以上,一年以下
大数据分析工程师,数字重庆信息技术服务有限公司,互联网/电商,面议,-1,重庆-渝北区,统招本科,3-5年
数据分析主管,澳美制药,未融资,7-10k·13薪,110500.0,广州-天河区,本科及以上,3-5年
数据分析师,成都科创成业商务信息咨询服务有限公司,基金/证券/投资,6-8k·12薪,84000.0,成都-锦江区,大专及以上,1-3年
数据分析师,国美金控,未融资,面议,-1,北京-朝阳区,统招本科,1-3年
数据分析/算法工程师,中银金融科技有限公司,金融科技,15-30k·12薪,270000.0,苏州-相城区,统招本科,3-5年
大数据分析挖掘工程师,大参林集团,IPO上市,15-30k·12薪,270000.0,广州,本科及以上,经验不限
骑手策略运营（数据分析）,美团点评,IPO上市,28-40k·15薪,510000.0,北京-朝阳区,本科及以上,3-5年
Data Analyst 数据分析师,Spark44,未融资,8-10k·13薪,117000.0,上海,本科及以上,1-3年
数据分析经理,好孩子(中国)零售服务有限公司,未融资,15-25k·12薪,240000.0,上海-徐泾,统招本科,5-10年
零售数据分析高级经理/经理,宝能物流集团有限公司,未融资,10-20k·12薪,180000.0,深圳,统招本科,1-3年
大数据分析工程师,中国恩菲工程技术有限公司,战略融资,15-25k·12薪,240000.0,北京-海淀区,统招本科,5-10年
数据分析主管,如皋维记牛奶有限公司,未融资,5-6k·12薪,66000.0,南通,学历不限,经验不限
数据分析高级经理/经理,宝能物流集团有限公司,未融资,15-35k·12薪,300000.0,深圳,统招本科,1-3年
电子商务O2O数据分析经理,青岛啤酒,IPO上市,14-16k·12薪,180000.0,上海,大专及以上,3-5年
数据分析师,深圳六桂盛世珠宝首饰有限公司,未融资,5-9k·12薪,84000.0,深圳-罗湖区,大专及以上,1-3年
数据分析经理,华谊兄弟,IPO上市,10-20k·12薪,180000.0,北京-朝阳区,统招本科,1-3年
Senior Database Analyst 高级数据分析师,Spark44,未融资,15-20k·12薪,210000.0,上海,本科及以上,5-10年
搜索与NLP-数据分析,美团点评,IPO上市,10-20k·15薪,225000.0,上海-长宁区,本科及以上,经验不限
数据分析专家,SGS中国,未融资,20-30k·12薪,300000.0,深圳-龙岗区,本科及以上,5-10年
数据分析师,上海华泛信息服务有限公司,未融资,9-13k·12薪,132000.0,苏州-昆山,本科及以上,1-3年
数据分析,美特斯邦威,IPO上市,7-15k·12薪,132000.0,上海,统招本科,经验不限
数据分析经理,诚泰租赁,未融资,8-15k·15薪,172500.0,上海-陆家嘴,本科及以上,3-5年
大数据分析师,梦享,B轮,13-25k·12薪,228000.0,深圳,本科及以上,经验不限
计算机数据分析工程师,中核工程咨询有限公司,未融资,6-9k·12薪,90000.0,福州-黎明,大专及以上,3-5年
大数据分析师,易居企业(中国)集团有限公司,A轮,10-30k·12薪,240000.0,上海-凉城,本科及以上,1-3年
数据分析师,百果园,战略融资,8-18k·13薪,169000.0,深圳-龙岗区,统招本科,1-3年
海外数据分析运营,字节跳动,D轮及以上,15-30k·12薪,270000.0,北京-海淀区,本科及以上,经验不限
高通量计算、数据分析平台开发工程师,创腾科技,A轮,8-12k·12薪,120000.0,苏州-工业园区,硕士及以上,经验不限
Data Analytics Manager 数据分析经理,Ubisoft Shanghai,未融资,面议,-1,上海,本科及以上,5-10年
Senior Statistician/高级临床数据分析师,珀金埃尔默,未融资,面议,-1,上海,本科及以上,3-5年
数据分析高级工程师,昆山联滔电子有限公司,未融资,9-13k·12薪,132000.0,苏州-昆山,硕士及以上,1-3年
数据分析师,广州奶糖派服装有限公司,服装纺织,12-20k·12薪,192000.0,广州-大石,本科及以上,1-3年
BI数据分析员兼主数据维护,国联水产,IPO上市,5-10k·12薪,90000.0,湛江,学历不限,经验不限
初级数据分析师,创愿(上海)信息技术有限公司,C轮,10-12k·12薪,132000.0,上海,本科及以上,3-5年
数据分析师-数据质量监控方向,森浦Sumscope,C轮,15-25k·13薪,260000.0,上海,统招本科,5-10年
数据分析师（医院）,唯医骨科,B轮,20-21k·12薪,246000.0,北京,本科及以上,经验不限
大数据分析人员,鸿讯供应链科技有限公司,未融资,13-20k·12薪,198000.0,北京,统招本科,3-5年
数据分析师（供应链方向）,利安隆,IPO上市,7-10k·13薪,110500.0,天津-西青区,本科及以上,1-3年
数据分析师(偏增长方向) — 飞书,字节跳动,D轮及以上,面议,-1,深圳-南山区,本科及以上,5-10年
