,date,open,close,high,low,volume,code
286,2010-05-21,7.29,6.63,7.29,6.26,133650.32,600987
287,2010-05-28,6.69,7.09,7.2,6.69,125440.06,600987
288,2010-06-04,7.07,6.69,7.15,6.43,76852.09,600987
289,2010-06-11,6.54,7.14,7.25,6.51,125275.9,600987
290,2010-06-18,7.17,6.68,7.23,6.6,38643.69,600987
291,2010-06-25,6.66,6.89,7.27,6.65,104860.49,600987
292,2010-07-02,6.83,6.39,6.94,6.13,68528.15,600987
293,2010-07-09,6.3,6.68,6.71,6.17,75517.3,600987
294,2010-07-16,6.69,6.82,6.99,6.59,116316.49,600987
295,2010-07-23,6.76,7.28,7.48,6.69,194041.66,600987
296,2010-07-30,7.28,7.65,7.73,7.12,249447.86,600987
297,2010-08-06,7.88,8.29,8.5,7.75,618342.39,600987
298,2010-08-13,8.28,8.03,8.52,7.82,241770.77,600987
299,2010-08-20,8.0,8.05,8.34,7.98,326801.54,600987
300,2010-08-27,8.09,8.51,8.79,8.05,361671.52,600987
301,2010-09-03,8.52,8.43,8.76,8.29,256160.0,600987
302,2010-09-10,8.42,8.92,8.95,8.37,328229.0,600987
303,2010-09-17,8.95,8.38,9.23,8.3,349430.0,600987
304,2010-09-21,8.4,8.68,8.75,8.3,64614.0,600987
305,2010-09-30,8.76,9.28,9.42,8.76,212035.0,600987
306,2010-10-08,9.32,9.57,9.7,9.32,70912.0,600987
307,2010-10-15,9.59,9.04,9.65,8.89,303015.0,600987
308,2010-10-22,9.04,8.93,9.14,8.59,273429.0,600987
309,2010-10-29,8.91,9.16,9.46,8.87,479279.0,600987
310,2010-11-05,9.18,9.37,9.64,9.17,387671.0,600987
311,2010-11-12,9.37,9.08,10.12,9.01,518505.0,600987
312,2010-11-19,9.06,8.7,9.38,8.39,266162.0,600987
313,2010-11-26,8.65,9.46,9.98,8.59,558970.0,600987
314,2010-12-03,9.4,8.94,9.62,8.88,203579.0,600987
315,2010-12-10,8.96,8.8,9.08,8.62,125100.0,600987
316,2010-12-17,8.75,9.05,9.17,8.75,143353.0,600987
317,2010-12-24,9.07,8.47,9.12,8.45,148161.0,600987
318,2010-12-31,8.53,8.67,8.78,7.89,176347.0,600987
319,2011-01-07,8.66,8.47,8.76,8.41,162240.0,600987
320,2011-01-14,8.44,7.99,8.47,7.9,117066.0,600987
